MeasureItem,MeasureItemCategoryID,MeasureItemID,Category,Country,Year,LengthOfCircuits,LengthOfRoutes,NumberOfUnits,ProvidedValue,CreationDate,ProvidedValueCode
Inventory of Transmission,5,409,DCC_Over_380kV,CH,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,CH,2022,,,20,6373,08/06/2023 12:43,
Inventory of Transmission,5,411,Of_PU_>330kV,CH,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,412,Of_PU_>275kV,CH,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,CH,2022,,,93,8053.6,08/06/2023 12:43,
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,CH,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,415,Nw_400kV_330kV,CH,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,416,Nw_400kV_220kV,CH,2022,,,23,14416,08/06/2023 12:43,
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,CH,2022,,,11,2390,08/06/2023 12:43,
Inventory of Transmission,5,418,Nw_330kV_220kV,CH,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,CH,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,CH,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,CH,2022,,,147,24001.8,08/06/2023 12:43,
Inventory of Transmission,5,422,DCC_110kV_220V,CH,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,424,Comments_1,CH,2022,,,,Note that the provided values are valid as per 01.05.2023. ,08/06/2023 12:43,
Inventory of Transmission,5,425,Comments_2,CH,2022,,,,Note that the provided values are valid as per 01.05.2023. ,08/06/2023 12:43,
Inventory of Transmission,5,426,Comments_3,CH,2022,,,,,08/06/2023 12:43,
Inventory of Transmission,5,427,Comments_4,CH,2022,,,,150kV is counted with 110kV_lower. Note that the provided values are valid as per 01.05.2023. ,08/06/2023 12:43,
Inventory of Transmission,5,400,ACL_110kV_220kV,HU,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,401,ACL_220kV,HU,2022,1394,1099,,,08/06/2023 12:43,
Inventory of Transmission,5,402,ACL_275kV,HU,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,403,ACL_330kV,HU,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,404,ACL_380_400kV,HU,2022,3021,2322,,,08/06/2023 12:43,
Inventory of Transmission,5,405,ACL_750kV,HU,2022,268,268,,,08/06/2023 12:43,
Inventory of Transmission,5,406,ACC_220kV_380kV,HU,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,407,ACC_Over_380kV,HU,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,408,DCC_220kV_380kV,HU,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,409,DCC_Over_380kV,HU,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,HU,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,411,Of_PU_>330kV,HU,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,412,Of_PU_>275kV,HU,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,HU,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,HU,2022,,,1,1100,08/06/2023 12:43,
Inventory of Transmission,5,415,Nw_400kV_330kV,HU,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,416,Nw_400kV_220kV,HU,2022,,,3,1500,08/06/2023 12:43,
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,HU,2022,,,44,11000,08/06/2023 12:43,
Inventory of Transmission,5,418,Nw_330kV_220kV,HU,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,HU,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,HU,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,HU,2022,,,31,4960,08/06/2023 12:43,
Inventory of Transmission,5,422,DCC_110kV_220V,HU,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,424,Comments_1,HU,2022,,,,For ACL_750kV: of which 249 km is operating on 400 kV,08/06/2023 12:43,
Inventory of Transmission,5,425,Comments_2,HU,2022,,,,,08/06/2023 12:43,
Inventory of Transmission,5,426,Comments_3,HU,2022,,,,,08/06/2023 12:43,
Inventory of Transmission,5,427,Comments_4,HU,2022,,,,,08/06/2023 12:43,
Inventory of Transmission,5,400,ACL_110kV_220kV,ME,2022,,747.55,,,08/06/2023 12:43,
Inventory of Transmission,5,401,ACL_220kV,ME,2022,,372.7,,,08/06/2023 12:43,
Inventory of Transmission,5,402,ACL_275kV,ME,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,403,ACL_330kV,ME,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,404,ACL_380_400kV,ME,2022,,355.3,,,08/06/2023 12:43,
Inventory of Transmission,5,405,ACL_750kV,ME,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,406,ACC_220kV_380kV,ME,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,407,ACC_Over_380kV,ME,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,408,DCC_220kV_380kV,ME,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,409,DCC_Over_380kV,ME,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,ME,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,411,Of_PU_>330kV,ME,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,412,Of_PU_>275kV,ME,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,ME,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,ME,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,415,Nw_400kV_330kV,ME,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,416,Nw_400kV_220kV,ME,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,ME,2022,,,6,1850,08/06/2023 12:43,
Inventory of Transmission,5,418,Nw_330kV_220kV,ME,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,ME,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,ME,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,ME,2022,,,11,977.5,08/06/2023 12:43,
Inventory of Transmission,5,422,DCC_110kV_220V,ME,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,424,Comments_1,ME,2022,,,,,08/06/2023 12:43,
Inventory of Transmission,5,425,Comments_2,ME,2022,,,,,08/06/2023 12:43,
Inventory of Transmission,5,426,Comments_3,ME,2022,,,,,08/06/2023 12:43,
Inventory of Transmission,5,427,Comments_4,ME,2022,,,,,08/06/2023 12:43,
Inventory of Transmission,5,400,ACL_110kV_220kV,MK,2022,,1545,,,08/06/2023 12:43,
Inventory of Transmission,5,401,ACL_220kV,MK,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,402,ACL_275kV,MK,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,403,ACL_330kV,MK,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,404,ACL_380_400kV,MK,2022,,577,,,08/06/2023 12:43,
Inventory of Transmission,5,405,ACL_750kV,MK,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,406,ACC_220kV_380kV,MK,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,407,ACC_Over_380kV,MK,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,408,DCC_220kV_380kV,MK,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,409,DCC_Over_380kV,MK,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,MK,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,411,Of_PU_>330kV,MK,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,412,Of_PU_>275kV,MK,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,MK,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,MK,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,415,Nw_400kV_330kV,MK,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,416,Nw_400kV_220kV,MK,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,MK,2022,,,5,1.5,08/06/2023 12:43,
Inventory of Transmission,5,418,Nw_330kV_220kV,MK,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,MK,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,MK,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,MK,2022,,,73,,08/06/2023 12:43,
Inventory of Transmission,5,422,DCC_110kV_220V,MK,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,424,Comments_1,MK,2022,,,,,08/06/2023 12:43,
Inventory of Transmission,5,425,Comments_2,MK,2022,,,,,08/06/2023 12:43,
Inventory of Transmission,5,426,Comments_3,MK,2022,,,,,08/06/2023 12:43,
Inventory of Transmission,5,427,Comments_4,MK,2022,,,,,08/06/2023 12:43,
Inventory of Transmission,5,400,ACL_110kV_220kV,RS,2021,6057.065,5525.1724,,,28/03/2023 00:00,
Inventory of Transmission,5,401,ACL_220kV,RS,2021,1752.6982,1701.1482,,,28/03/2023 00:00,
Inventory of Transmission,5,402,ACL_275kV,RS,2021,,,,,28/03/2023 00:00,Not Expected
Inventory of Transmission,5,403,ACL_330kV,RS,2021,,,,,28/03/2023 00:00,Not Expected
Inventory of Transmission,5,404,ACL_380_400kV,RS,2021,1811.912,1716.3738,,,28/03/2023 00:00,
Inventory of Transmission,5,405,ACL_750kV,RS,2021,,,,,28/03/2023 00:00,Not Expected
Inventory of Transmission,5,406,ACC_220kV_380kV,RS,2021,,,,,28/03/2023 00:00,Not Expected
Inventory of Transmission,5,407,ACC_Over_380kV,RS,2021,,,,,28/03/2023 00:00,Not Expected
Inventory of Transmission,5,408,DCC_220kV_380kV,RS,2021,,,,,28/03/2023 00:00,Not Expected
Inventory of Transmission,5,409,DCC_Over_380kV,RS,2021,,,,,28/03/2023 00:00,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,RS,2021,,,11,,28/03/2023 00:00,
Inventory of Transmission,5,411,Of_PU_>330kV,RS,2021,,,,,28/03/2023 00:00,Not Expected
Inventory of Transmission,5,412,Of_PU_>275kV,RS,2021,,,,,28/03/2023 00:00,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,RS,2021,,,18,,28/03/2023 00:00,
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,RS,2021,,,,,28/03/2023 00:00,Not Expected
Inventory of Transmission,5,415,Nw_400kV_330kV,RS,2021,,,,,28/03/2023 00:00,Not Expected
Inventory of Transmission,5,416,Nw_400kV_220kV,RS,2021,,,9,,28/03/2023 00:00,
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,RS,2021,,,22,,28/03/2023 00:00,
Inventory of Transmission,5,418,Nw_330kV_220kV,RS,2021,,,,,28/03/2023 00:00,Not Expected
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,RS,2021,,,,,28/03/2023 00:00,Not Expected
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,RS,2021,,,,,28/03/2023 00:00,Not Expected
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,RS,2021,,,27,,28/03/2023 00:00,
Inventory of Transmission,5,422,DCC_110kV_220V,RS,2021,,,,,28/03/2023 00:00,Not Expected
Inventory of Transmission,5,424,Comments_1,RS,2021,,,,,28/03/2023 00:00,
Inventory of Transmission,5,425,Comments_2,RS,2021,,,,,28/03/2023 00:00,
Inventory of Transmission,5,426,Comments_3,RS,2021,,,,,28/03/2023 00:00,
Inventory of Transmission,5,427,Comments_4,RS,2021,,,,,28/03/2023 00:00,
Inventory of Transmission,5,400,ACL_110kV_220kV,GB,2018,,,,,04/04/2019 00:00,Not Expected
Inventory of Transmission,5,401,ACL_220kV,GB,2018,,,,,04/04/2019 00:00,Not Expected
Inventory of Transmission,5,402,ACL_275kV,GB,2018,7778,0,,,04/04/2019 00:00,
Inventory of Transmission,5,403,ACL_330kV,GB,2018,,,,,04/04/2019 00:00,Not Expected
Inventory of Transmission,5,404,ACL_380_400kV,GB,2018,12607,0,,,04/04/2019 00:00,
Inventory of Transmission,5,405,ACL_750kV,GB,2018,,,,,04/04/2019 00:00,Not Expected
Inventory of Transmission,5,406,ACC_220kV_380kV,GB,2018,839,0,,,04/04/2019 00:00,
Inventory of Transmission,5,407,ACC_Over_380kV,GB,2018,296,0,,,04/04/2019 00:00,
Inventory of Transmission,5,408,DCC_220kV_380kV,GB,2018,,,,,04/04/2019 00:00,Not Expected
Inventory of Transmission,5,409,DCC_Over_380kV,GB,2018,327,0,,,04/04/2019 00:00,
Inventory of Transmission,5,410,Of_PU_>400kV,GB,2018,,,343,80.07,04/04/2019 00:00,
Inventory of Transmission,5,411,Of_PU_>330kV,GB,2018,,,,,04/04/2019 00:00,Not Expected
Inventory of Transmission,5,412,Of_PU_>275kV,GB,2018,,,537,99.71,04/04/2019 00:00,
Inventory of Transmission,5,413,Of_PU_>220kV,GB,2018,,,60,126.39,04/04/2019 00:00,
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,GB,2018,,,,,04/04/2019 00:00,Not Expected
Inventory of Transmission,5,415,Nw_400kV_330kV,GB,2018,,,124,97.94,04/04/2019 00:00,
Inventory of Transmission,5,416,Nw_400kV_220kV,GB,2018,,,,,04/04/2019 00:00,Not Expected
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,GB,2018,,,,,04/04/2019 00:00,Not Expected
Inventory of Transmission,5,418,Nw_330kV_220kV,GB,2018,,,,,04/04/2019 00:00,Not Expected
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,GB,2018,,,,,04/04/2019 00:00,Not Expected
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,GB,2018,,,,,04/04/2019 00:00,Not Expected
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,GB,2018,,,,,04/04/2019 00:00,Not Expected
Inventory of Transmission,5,422,DCC_110kV_220V,GB,2018,,,,,04/04/2019 00:00,Not Expected
Inventory of Transmission,5,424,Comments_1,GB,2018,,,,,04/04/2019 00:00,
Inventory of Transmission,5,425,Comments_2,GB,2018,,,,,04/04/2019 00:00,
Inventory of Transmission,5,426,Comments_3,GB,2018,,,,,04/04/2019 00:00,
Inventory of Transmission,5,427,Comments_4,GB,2018,,,,,04/04/2019 00:00,
Inventory of Transmission,5,400,ACL_110kV_220kV,TR,2018,44369.34,34252.6,,,12/06/2019 00:00,
Inventory of Transmission,5,401,ACL_220kV,TR,2018,84.82,84.82,,,12/06/2019 00:00,
Inventory of Transmission,5,402,ACL_275kV,TR,2018,,,,,12/06/2019 00:00,Not Expected
Inventory of Transmission,5,403,ACL_330kV,TR,2018,,,,,12/06/2019 00:00,Not Expected
Inventory of Transmission,5,404,ACL_380_400kV,TR,2018,23159.16,21636.03,,,12/06/2019 00:00,
Inventory of Transmission,5,405,ACL_750kV,TR,2018,,,,,12/06/2019 00:00,Not Expected
Inventory of Transmission,5,406,ACC_220kV_380kV,TR,2018,391.12,160,,,12/06/2019 00:00,
Inventory of Transmission,5,407,ACC_Over_380kV,TR,2018,89.68,89.68,,,12/06/2019 00:00,
Inventory of Transmission,5,408,DCC_220kV_380kV,TR,2018,,,,,12/06/2019 00:00,Not Expected
Inventory of Transmission,5,409,DCC_Over_380kV,TR,2018,,,,,12/06/2019 00:00,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,TR,2018,,,,,12/06/2019 00:00,Not Expected
Inventory of Transmission,5,411,Of_PU_>330kV,TR,2018,,,,,12/06/2019 00:00,Not Expected
Inventory of Transmission,5,412,Of_PU_>275kV,TR,2018,,,,,12/06/2019 00:00,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,TR,2018,,,,,12/06/2019 00:00,Not Expected
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,TR,2018,,,,,12/06/2019 00:00,Not Expected
Inventory of Transmission,5,415,Nw_400kV_330kV,TR,2018,,,353,70652.16,12/06/2019 00:00,
Inventory of Transmission,5,416,Nw_400kV_220kV,TR,2018,,,,,12/06/2019 00:00,Not Expected
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,TR,2018,,,,,12/06/2019 00:00,Not Expected
Inventory of Transmission,5,418,Nw_330kV_220kV,TR,2018,,,,,12/06/2019 00:00,Not Expected
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,TR,2018,,,,,12/06/2019 00:00,Not Expected
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,TR,2018,,,,,12/06/2019 00:00,Not Expected
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,TR,2018,,,1432,100685.44,12/06/2019 00:00,
Inventory of Transmission,5,422,DCC_110kV_220V,TR,2018,,,,,12/06/2019 00:00,Not Expected
Inventory of Transmission,5,424,Comments_1,TR,2018,,,,,12/06/2019 00:00,
Inventory of Transmission,5,425,Comments_2,TR,2018,,,,,12/06/2019 00:00,
Inventory of Transmission,5,426,Comments_3,TR,2018,,,,,12/06/2019 00:00,
Inventory of Transmission,5,427,Comments_4,TR,2018,,,,,12/06/2019 00:00,
